MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,66145615,66145615,33673585,33673585,4134101,4134101,8268202,8268202,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,70855028,70754389,33596692,1,4428439,4364479,8856879,39846530,1248,394,9081821,1047790,1723848,"[]","[]",63960,84,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,70612102,70285003,23800700,298,4413256,4185879,8826513,16656059,1185,357,3309594,5233867,11291465,"[]","[]",227377,198,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,59553024,59341951,26288719,0,3722064,3627765,7444128,26161355,1238,396,6933279,3099698,4777165,"[]","[]",94299,46,A
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,71840502,71488990,31832209,79,4490031,4331684,8980063,26798097,1225,396,6231042,5096010,9427945,"[]","[]",158348,179,E
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,79043185,79043185,32222364,32222364,4940199,4940199,9880398,9880398,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,54092094,54092094,29356898,29356898,3380756,3380756,6761512,6761512,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,72930827,72761244,34970233,71,4558177,4488695,9116353,34462552,1183,355,5253685,3070410,6792619,"[]","[]",69482,132,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,62557863,62428025,30664554,31,3909866,3879909,7819733,34275150,1228,383,12043212,1847258,2521645,"[]","[2,2,2,2,2,2,2,]",29958,98,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,59372571,59372571,31045132,31045132,3710786,3710786,7421571,7421571,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,64243365,64243365,25874249,25874249,4015210,4015210,8030421,8030421,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,73016484,73016484,23069346,23069346,4563530,4563530,9127060,9127060,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,60178995,60178995,31462743,31462743,3761187,3761187,7522374,7522374,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,64682477,64682440,23863899,23863926,4042655,4042600,8085310,8082352,1,1,92,65,2958,"[]","[]",55,51,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,68527649,68137243,22702716,69,4282978,4088487,8565956,20266437,1258,390,5596252,4664447,6922616,"[]","[]",194491,148,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,65350342,65074298,26067378,273,4084396,3911161,8168793,12676944,1147,341,3729667,6740125,15268108,"[]","[]",173235,239,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,57012950,56822342,38033877,2,3563309,3515562,7126619,39994851,1198,361,8157948,1990804,3413193,"[]","[]",47747,62,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,56816731,56473602,32530868,28,3551046,3422138,7102091,29945265,1199,372,5935163,3735316,6424387,"[]","[]",128907,147,E
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,59094202,59094202,32060589,32060589,3693388,3693388,7386775,7386775,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,63175843,63175843,33923486,33923486,3948490,3948490,7896980,7896980,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,70604449,70604449,26910442,26910442,4412778,4412778,8825556,8825556,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,78358731,78151130,29171954,148,4897421,4786307,9794841,24728596,1160,376,4104198,4532821,10023946,"[]","[]",111114,184,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,54156110,53824140,24735400,0,3384757,3281312,6769514,26031722,1259,403,8780124,2454859,3453748,"[]","[]",103445,32,A
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,62163850,62163850,28003445,28003445,3885241,3885241,7770481,7770481,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,68177753,68177753,33001140,33001140,4261110,4261110,8522219,8522219,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,64006273,63632749,26763169,96,4000392,3785139,8000784,21848136,1186,353,4549320,4295924,9208575,"[]","[]",215253,169,E
0.2,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,76733165,76733165,29491995,29491995,4795823,4795823,9591646,9591646,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,74057462,73749459,27206749,385,4628591,4423721,9257183,13460807,1222,374,3501121,6680378,16835235,"[]","[]",204870,262,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,63554216,63554177,21145824,21100753,3972139,3972079,7944277,7945708,6,1,99,346,43392,"[]","[]",59,76,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,52544518,52293698,33722196,245,3284032,3176717,6568065,24799594,1151,336,3438428,4390674,11457884,"[]","[]",107315,213,E
0.2,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,59642316,59642316,30223092,30223092,3727645,3727645,7455289,7455289,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,65396734,65396734,29782334,29782334,4087296,4087296,8174592,8174592,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,73842449,73842449,30559959,30559959,4615153,4615153,9230306,9230306,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,68633512,68169228,31661611,54,4289595,4004571,8579189,20763714,1243,380,4207048,5773437,14452903,"[]","[]",285024,168,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,64403261,64019553,29378852,29,4025204,3853433,8050408,23041402,1200,366,4637901,4465744,10477564,"[]","[]",171771,282,E
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,69022995,69022995,30353741,30353741,4313937,4313937,8627874,8627874,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,64212162,64212162,29872352,29872352,4013260,4013260,8026520,8026520,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,76653221,76653221,25312666,25312666,4790826,4790826,9581653,9581653,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,76903727,76523703,26787214,337,4806483,4515448,9612966,16394181,1196,359,3237757,5793572,14883149,"[]","[]",291035,398,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,78880199,78880199,32521107,32521107,4930012,4930012,9860025,9860025,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,62346583,62115626,27167821,206,3896661,3752500,7793323,21983943,1182,334,4057449,4384822,8967291,"[]","[]",144161,222,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,73961691,73579842,30992696,430,4622606,4333657,9245211,23533402,1184,355,4999776,6263016,11111858,"[]","[]",288948,179,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,62005604,62005604,37861489,37861489,3875350,3875350,7750700,7750700,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,55568804,55568804,35445150,35445150,3473050,3473050,6946101,6946101,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,56535594,56199258,27626240,106,3533475,3277459,7066949,24366803,1251,404,5911534,3803622,7115010,"[]","[]",256015,97,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,52662872,52451040,22897057,87,3291430,3134583,6582859,11695166,1164,347,3102041,5051189,13102153,"[]","[]",156847,257,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,60853272,60535473,36743932,33,3803329,3578294,7606659,23864796,1159,363,3874735,4810787,16217810,"[]","[]",225035,174,E
0.2,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,74678387,74678387,25379529,25379529,4667399,4667399,9334798,9334798,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,72880940,72880940,22575665,22575665,4555059,4555059,9110117,9110117,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,57303940,57303940,27133496,27133496,3581496,3581496,7162993,7162993,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,62543204,62543204,25061931,25061931,3908950,3908950,7817901,7817901,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,71462707,71077460,25775027,354,4466419,4221923,8932838,19343361,1215,380,4023951,5345072,10648821,"[]","[]",244496,148,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,72809788,72809788,36483209,36483209,4550612,4550612,9101224,9101224,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,70031766,70031766,26688380,26688380,4376985,4376985,8753971,8753971,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,55938548,55293819,29399954,2828,3496159,2981345,6992319,13427197,1230,422,3891614,7234564,16887227,"[]","[]",514815,204,E
0.2,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,61828363,61828363,25691206,25691206,3864273,3864273,7728545,7728545,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,61118026,60754797,31174391,54,3819877,3592033,7639753,17967808,1223,394,4723806,5776097,15661258,"[]","[]",227844,190,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,66737427,66737427,24415211,24415211,4171089,4171089,8342178,8342178,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,70374848,70374848,28759311,28759311,4398428,4398428,8796856,8796856,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,71401691,71401615,38633064,38500317,4462606,4462491,8925211,8758630,16,3,191,509,299011,"[]","[]",115,63,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,60896610,60896579,33434927,33360317,3806038,3805991,7612076,7651338,3,1,78,121,35306,"[]","[]",47,55,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,65665535,65242029,28910294,10270,4104096,3820092,8208192,11630910,1160,399,4069216,7619074,18565741,"[]","[]",284004,549,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,51496411,50939974,25084981,3454,3218526,2748168,6437051,10505627,1228,422,4493874,7676288,14363458,"[]","[]",470358,263,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,67688657,67688657,24006661,24006661,4230541,4230541,8461082,8461082,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,58202494,58202494,26598241,26598241,3637656,3637656,7275312,7275312,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,62847723,62724682,33378411,33138017,3927983,3743422,7855965,7501704,23,10,307601,505393,396863,"[]","[]",184561,93,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,58275087,58275087,30702811,30702811,3642193,3642193,7284386,7284386,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,60144063,59712913,29191560,2146,3759004,3425155,7518008,12278209,1233,419,4226030,8023398,17170814,"[]","[]",333849,471,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,58772178,58772178,35739111,35739111,3673261,3673261,7346522,7346522,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,64456798,64456798,26670959,26670959,4028550,4028550,8057100,8057100,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,68131208,68131208,21265559,21265559,4258200,4258200,8516401,8516401,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,78740621,78740621,25564296,25564296,4921289,4921289,9842578,9842578,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,57860158,57860119,27233146,27228964,3616260,3616202,7232520,7233505,2,1,96,98,3195,"[]","[]",58,52,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,60779241,60646102,26653561,26170720,3798703,3598994,7597405,6907069,22,9,332848,592523,913502,"[]","[]",199709,149,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,58796574,58796574,22420631,22420631,3674786,3674786,7349572,7349572,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,57761531,57726514,29419068,28988809,3610096,3557570,7220191,7400575,17,4,87542,138079,199339,"[]","[]",52525,67,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,59707456,59707456,28859855,28859855,3731716,3731716,7463432,7463432,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,68861032,68861032,37866203,37866203,4303815,4303815,8607629,8607629,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,59216810,59216810,25422520,25422520,3701051,3701051,7402101,7402101,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,57703588,56802860,25781852,9426929,3606474,2302081,7212948,10315476,368,128,3144466,6173419,9284098,"[]","[]",1304393,287,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,71740737,71184906,25988601,96763,4483796,4031265,8967592,10383941,1047,377,5036779,8395892,17087958,"[]","[]",452531,351,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,69822884,69822884,30946002,30946002,4363930,4363930,8727860,8727860,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,1.0,0.6,0.5,0.6,0.5,56444796,56444796,32666921,32666921,3527800,3527800,7055600,7055600,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,56293761,56293761,22555628,22555628,3518360,3518360,7036720,7036720,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,72578929,72578907,29631825,29580705,4536183,4536151,9072366,9008026,4,1,53,117,115396,"[]","[]",32,55,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,73370620,73370620,29241311,29241311,4585664,4585664,9171328,9171328,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,70630286,70630286,29812077,29812077,4414393,4414393,8828786,8828786,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,56144901,55903505,32922881,29588537,3509056,3146962,7018113,8098719,81,27,603765,1283024,1574203,"[]","[]",362094,165,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,67562372,67136893,25745548,253772,4222648,3791193,8445297,12795251,950,318,3835432,7382645,14616110,"[]","[]",431455,585,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,63359837,62757631,30360988,20460349,3959990,3071830,7919980,10244773,225,75,1686844,3081615,5984596,"[]","[]",888160,157,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,59800128,59800128,27426258,0,3737508,3737508,7475016,34901274,1246,380,14882883,0,0,"[]","[2,2,2,2,2,2,2,3,3,3,3,]",0,12,A
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,53943722,53736093,32093693,82,3371483,3318381,6742965,32007191,1157,363,6537556,2546218,4543898,"[]","[]",53101,67,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,68308188,67901531,30145212,23,4269262,3999441,8538523,27656644,1178,366,6121400,4292779,7410768,"[]","[]",269821,157,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,70677053,70430390,26888929,131,4417316,4258819,8834632,19826743,1116,328,3058646,5176262,11125585,"[]","[]",158497,231,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,56030836,56030797,24837597,24825723,3501927,3501868,7003855,6996963,3,1,99,168,18697,"[]","[]",60,55,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,56929624,56448035,31644749,485,3558102,3139362,7116203,15901140,1190,395,4475431,6873886,16885770,"[]","[]",418740,211,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,57024563,56996244,29345720,0,3564035,3559741,7128070,35116507,1195,374,10510701,590308,799588,"[]","[]",4294,16,A
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,63028899,63028899,25700124,25700124,3939306,3939306,7878612,7878612,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,62355391,62355391,27260189,27260189,3897212,3897212,7794424,7794424,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,80972118,80972083,29245431,28720314,5060757,5060705,10121515,10202826,3,1,87,127,443767,"[]","[]",52,54,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,60795217,60471181,25797685,2440,3799701,3507427,7599402,14949823,1178,398,3530944,5846703,13214431,"[]","[]",292274,289,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,55347525,54958561,29459030,580,3459220,3226260,6918441,7359114,1212,400,3715074,6445497,23194203,"[]","[]",232960,382,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,67625701,67360495,37165635,61,4226606,4141361,8453213,37054488,1189,359,6715471,2867303,6047446,"[]","[]",85245,93,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,62116060,61896334,37681860,58,3882254,3794571,7764508,29153112,1188,353,5458892,4030619,12569986,"[]","[]",87682,209,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,82741257,82685682,31627166,4,5171329,5160753,10342657,39280623,1205,371,8488792,1274147,1481200,"[]","[]",10576,61,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,80184881,79826567,24294080,430,5011555,4722609,10023110,16075686,1270,403,4408185,6322588,12565745,"[]","[]",288946,229,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,62545787,62278708,36491484,32,3909112,3784096,7818223,34611189,1172,338,7980445,3512428,6578153,"[]","[]",125016,126,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,66218681,66218641,24982853,24979645,4138668,4138607,8277335,8273982,3,2,101,90,6572,"[]","[]",60,53,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,68005994,67663174,25991768,116,4250375,3981559,8500749,22898113,1160,350,4240385,4607028,7598896,"[]","[]",268815,109,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,60675137,60260161,25016348,303,3792196,3477131,7584392,12644599,1218,406,3757059,6255620,14430259,"[]","[]",315065,244,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,69402863,69274326,36315588,26,4337679,4303580,8675358,40171134,1184,360,9219919,1585704,3396718,"[]","[]",34099,73,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,64847704,64847704,33608011,33608011,4052981,4052981,8105963,8105963,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,67635279,67077752,31993064,14230,4227205,3787581,8454410,12299029,1133,375,4814498,8062471,21068896,"[]","[]",439624,322,E
0.2,0.6,0.6,0.5,0.5,0.2,0.6,0.5,0.6,0.5,64687942,64438433,25570740,482,4042996,3865229,8085993,15822340,1170,357,3378927,5751678,12509510,"[]","[]",177767,214,E
0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.5,0.6,0.5,60092102,60092102,30295779,30295779,3755756,3755756,7511513,7511513,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,62732673,62480918,25893970,38,3920792,3837256,7841584,25088311,1206,385,6470754,3206935,5775561,"[]","[]",83537,88,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,59131097,59131022,33572771,32819300,3695694,3695581,7391387,7702692,15,3,188,493,441861,"[]","[]",113,64,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,55421557,55094488,31787058,62,3463847,3319405,6927695,24250865,1181,364,4295720,4175724,10759612,"[]","[]",144442,100,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,75125373,74973566,38869733,7,4695336,4651105,9390672,41666561,1236,400,8483717,2134847,4655029,"[]","[]",44231,97,E
0.2,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,59123685,59123685,28262882,28262882,3695230,3695230,7390461,7390461,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,57002178,56615180,25642866,38,3562636,3398235,7125272,24224444,1174,341,6089997,3654122,5440934,"[]","[]",164401,92,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,66194489,65868961,36403370,298,4137156,3926887,8274311,20507912,1165,374,3544464,6015280,18689988,"[]","[]",210269,425,E
0.2,0.6,0.6,0.5,0.5,0.7,0.6,0.5,0.6,0.5,69317996,69317996,35867642,35867642,4332375,4332375,8664750,8664750,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.0,0.6,0.5,0.6,0.5,58098444,57945911,26816442,1,3631153,3565741,7262305,28593837,1236,393,7145258,2211671,3491183,"[]","[]",65412,101,E
0.2,0.6,0.6,0.5,0.5,0.9,0.6,0.5,0.6,0.5,64865644,64865644,45878325,45878325,4054103,4054103,8108205,8108205,0,0,0,0,0,"[]","[]",0,50,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,69619815,69367340,27843180,153,4351238,4168342,8702477,24359881,1213,387,3614762,4217428,8403568,"[]","[]",182897,173,E
0.2,0.6,0.6,0.5,0.5,0.1,0.6,0.5,0.6,0.5,59080015,58847421,21403297,99,3692501,3575357,7385002,18294892,1164,360,3472108,4145360,6697685,"[]","[]",117144,207,E
0.2,0.6,0.6,0.5,0.5,0.4,0.6,0.5,0.6,0.5,50766252,50766228,34073583,34041019,3172891,3172856,6345781,6318280,6,1,58,176,59947,"[]","[]",35,59,E
